,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated
289,BUSINESS,4.2,46505,19.0,1000000,Free,0.0,Everyone,"August 2, 2018"
290,BUSINESS,4.7,11442,6.8,100000,Paid,4.99,Everyone,"March 25, 2018"
291,BUSINESS,4.8,10295,39.0,100000,Paid,4.99,Everyone,"April 11, 2017"
292,BUSINESS,4.1,217730,,50000000,Free,0.0,Everyone,"April 2, 2018"
293,BUSINESS,4.3,1002859,35.0,100000000,Free,0.0,Everyone,"August 2, 2018"
294,BUSINESS,4.4,51510,,5000000,Free,0.0,Everyone,"August 2, 2018"
295,BUSINESS,4.5,413,29.0,10000,Free,0.0,Everyone,"July 25, 2018"
296,BUSINESS,4.3,23175,41.0,1000000,Free,0.0,Everyone,"July 13, 2018"
297,COMICS,4.5,1013635,,10000000,Free,0.0,Teen,"July 31, 2018"
298,COMICS,4.6,24005,4.9,500000,Free,0.0,Adults only ,"July 4, 2018"
299,COMICS,4.7,57106,27.0,1000000,Free,0.0,Teen,"July 23, 2018"
300,COMICS,4.7,2249,32.0,500000,Free,0.0,Everyone,"November 16, 2017"
301,COMICS,4.8,516,12.0,50000,Free,0.0,Everyone,"August 3, 2018"
302,COMICS,3.9,834,15.0,50000,Free,0.0,Mature ,"August 1, 2018"
303,COMICS,4.1,1010,11.0,50000,Free,0.0,Mature ,"July 7, 2018"
304,COMICS,4.4,238970,28.0,1000000,Free,0.0,Teen,"July 9, 2018"
305,COMICS,4.6,302,2.2,10000,Free,0.0,Teen,"July 3, 2018"
306,COMICS,4.5,438,3.4,10000,Free,0.0,Everyone,"December 27, 2017"
307,COMICS,4.7,73,8.3,10000,Free,0.0,Everyone,"July 23, 2018"
308,COMICS,4.4,39,4.3,10000,Free,0.0,Everyone ,"July 3, 2018"
309,COMICS,4.5,144,4.7,10000,Free,0.0,Everyone,"July 19, 2018"
310,COMICS,3.9,2181,10.0,100000,Free,0.0,Teen,"March 5, 2018"
311,COMICS,3.2,93965,15.0,5000000,Free,0.0,Teen,"July 3, 2018"
312,COMICS,3.2,1446,7.1,100000,Free,0.0,Mature ,"May 18, 2018"
313,COMICS,4.1,12088,21.0,1000000,Free,0.0,Mature ,"July 6, 2018"
314,COMICS,4.5,314,6.1,100000,Free,0.0,Everyone,"May 23, 2018"
315,COMICS,4.2,25671,,1000000,Free,0.0,Teen,"June 5, 2018"
316,COMICS,4.2,15194,15.0,1000000,Free,0.0,Teen,"July 19, 2018"
317,COMICS,3.7,22551,11.0,1000000,Free,0.0,Teen,"July 24, 2018"
318,COMICS,4.5,29839,29.0,1000000,Free,0.0,Teen,"July 31, 2018"
319,COMICS,4.6,279,3.3,100000,Free,0.0,Everyone,"December 18, 2017"
320,COMICS,4.5,564387,,5000000,Free,0.0,Everyone,"July 5, 2018"
321,COMICS,,1330,22.0,50000,Free,0.0,Everyone,"July 3, 2018"
322,COMICS,4.7,1677,40.0,100000,Free,0.0,Everyone,"May 26, 2018"
323,COMICS,4.4,757,10.0,10000,Free,0.0,Teen,"May 24, 2018"
324,COMICS,3.5,115,9.1,10000,Free,0.0,Mature ,"July 13, 2018"
325,COMICS,3.3,125,4.7,5000,Free,0.0,Teen,"July 24, 2018"
326,COMICS,4.5,9952,38.0,500000,Free,0.0,Everyone ,"July 31, 2018"
327,COMICS,4.4,18814,,1000000,Free,0.0,Mature ,"July 30, 2018"
328,COMICS,4.2,21,6.7,5000,Free,0.0,Everyone,"March 31, 2018"
329,COMICS,5.0,15,37.0,1000,Free,0.0,Everyone,"June 26, 2018"
330,COMICS,4.4,51981,,5000000,Free,0.0,Everyone,"August 1, 2018"
331,COMICS,4.7,3596,7.8,10000,Free,0.0,Teen,"June 16, 2018"
332,COMICS,4.4,1006,19.0,50000,Free,0.0,Everyone,"August 3, 2018"
333,COMICS,4.4,5968,5.7,1000000,Free,0.0,Everyone,"May 28, 2018"
334,COMICS,4.6,4895,35.0,100000,Free,0.0,Everyone,"August 2, 2018"
335,COMMUNICATION,4.0,56642847,,1000000000,Free,0.0,Everyone,"August 1, 2018"
336,COMMUNICATION,4.4,69119316,,1000000000,Free,0.0,Everyone,"August 3, 2018"
337,COMMUNICATION,4.3,125257,17.0,10000000,Free,0.0,Teen,"June 6, 2018"
338,COMMUNICATION,4.3,9642995,,1000000000,Free,0.0,Everyone,"August 1, 2018"
339,COMMUNICATION,4.4,1429035,,100000000,Free,0.0,Everyone,"July 25, 2018"
340,COMMUNICATION,4.3,4604324,,1000000000,Free,0.0,Everyone,"August 2, 2018"
341,COMMUNICATION,4.0,3419249,,1000000000,Free,0.0,Everyone,"July 21, 2018"
342,COMMUNICATION,4.3,11334799,,500000000,Free,0.0,Everyone,"July 18, 2018"
343,COMMUNICATION,4.3,158679,8.8,5000000,Free,0.0,Everyone,"August 3, 2018"
344,COMMUNICATION,4.4,3075028,,100000000,Free,0.0,Everyone,"July 10, 2018"
345,COMMUNICATION,4.3,4187998,16.0,100000000,Free,0.0,Everyone,"July 18, 2018"
346,COMMUNICATION,4.3,659395,11.0,100000000,Free,0.0,Everyone,"June 7, 2018"
347,COMMUNICATION,4.3,4785892,11.0,500000000,Free,0.0,Everyone,"June 8, 2018"
348,COMMUNICATION,4.3,66602,,50000000,Free,0.0,Everyone,"June 26, 2018"
349,COMMUNICATION,4.3,30209,15.0,5000000,Free,0.0,Everyone,"July 28, 2018"
350,COMMUNICATION,4.0,36901,6.6,5000000,Free,0.0,Everyone,"July 4, 2018"
351,COMMUNICATION,4.5,5149854,,100000000,Free,0.0,Everyone,"July 19, 2018"
352,COMMUNICATION,4.3,192948,6.6,10000000,Free,0.0,Everyone,"June 19, 2018"
353,COMMUNICATION,3.7,99559,,10000000,Free,0.0,Everyone,"July 30, 2018"
354,COMMUNICATION,4.5,437674,,10000000,Free,0.0,Everyone,"August 1, 2018"
355,COMMUNICATION,3.9,13698,5.1,10000000,Free,0.0,Everyone,"July 2, 2018"
356,COMMUNICATION,4.4,2473509,,100000000,Free,0.0,Everyone,"July 31, 2018"
357,COMMUNICATION,3.6,20769,18.0,1000000,Free,0.0,Everyone,"July 11, 2018"
358,COMMUNICATION,4.4,36880,4.0,1000000,Free,0.0,Everyone,"July 6, 2018"
359,COMMUNICATION,4.2,171031,,10000000,Free,0.0,Everyone,"August 3, 2018"
360,COMMUNICATION,4.4,63543,,5000000,Free,0.0,Everyone,"August 2, 2018"
361,COMMUNICATION,4.1,45487,,10000000,Free,0.0,Everyone,"October 27, 2016"
362,COMMUNICATION,4.4,615381,37.0,10000000,Free,0.0,Mature ,"August 2, 2018"
363,COMMUNICATION,4.3,2451083,,100000000,Free,0.0,Teen,"August 3, 2018"
364,COMMUNICATION,4.2,33053,22.0,5000000,Free,0.0,Everyone,"July 31, 2018"
365,COMMUNICATION,4.2,5387333,,100000000,Free,0.0,Everyone,"July 31, 2018"
366,COMMUNICATION,4.4,3648120,3.3,100000000,Free,0.0,Teen,"July 18, 2018"
367,COMMUNICATION,4.4,136662,32.0,10000000,Free,0.0,Everyone,"July 30, 2018"
368,COMMUNICATION,3.9,42370,37.0,1000000,Free,0.0,Everyone,"June 25, 2018"
369,COMMUNICATION,4.2,781810,,100000000,Free,0.0,Everyone,"August 1, 2018"
370,COMMUNICATION,4.4,3128250,,100000000,Free,0.0,Mature ,"July 27, 2018"
371,COMMUNICATION,4.6,2083237,,500000000,Free,0.0,Everyone,"July 31, 2018"
372,COMMUNICATION,4.3,541389,,10000000,Free,0.0,Everyone,"July 9, 2018"
373,COMMUNICATION,4.3,46702,,1000000,Free,0.0,Everyone,"July 4, 2018"
374,COMMUNICATION,4.4,2939,17.0,100000,Free,0.0,Everyone,"July 16, 2018"
375,COMMUNICATION,3.7,13761,,10000000,Free,0.0,Everyone,"June 27, 2018"
376,COMMUNICATION,4.3,258556,,10000000,Free,0.0,Everyone,"July 25, 2018"
377,COMMUNICATION,3.9,40751,35.0,10000000,Free,0.0,Teen,"November 4, 2016"
378,COMMUNICATION,4.5,17712922,40.0,500000000,Free,0.0,Teen,"August 2, 2018"
379,COMMUNICATION,3.7,25021,61.0,5000000,Free,0.0,Everyone,"June 26, 2018"
380,COMMUNICATION,4.3,27187,66.0,5000000,Free,0.0,Everyone,"July 28, 2018"
381,COMMUNICATION,4.4,69119316,,1000000000,Free,0.0,Everyone,"August 3, 2018"
382,COMMUNICATION,4.0,56646578,,1000000000,Free,0.0,Everyone,"August 1, 2018"
383,COMMUNICATION,4.3,4785988,11.0,500000000,Free,0.0,Everyone,"June 8, 2018"
384,COMMUNICATION,4.0,122498,79.0,10000000,Free,0.0,Everyone,"September 2, 2015"
385,COMMUNICATION,4.3,11334973,,500000000,Free,0.0,Everyone,"July 18, 2018"
386,COMMUNICATION,4.0,3419433,,1000000000,Free,0.0,Everyone,"July 21, 2018"
387,COMMUNICATION,4.1,132014,25.0,10000000,Free,0.0,Everyone,"July 18, 2018"
388,COMMUNICATION,4.2,83239,14.0,5000000,Free,0.0,Everyone,"April 19, 2018"
389,COMMUNICATION,4.2,594728,,50000000,Free,0.0,Everyone,"July 19, 2018"
390,COMMUNICATION,4.2,5387446,,100000000,Free,0.0,Everyone,"July 31, 2018"
391,COMMUNICATION,4.1,10484169,,1000000000,Free,0.0,Everyone,"August 3, 2018"
392,COMMUNICATION,4.4,3128509,,100000000,Free,0.0,Mature ,"July 27, 2018"
393,COMMUNICATION,4.3,2451093,,100000000,Free,0.0,Teen,"August 3, 2018"
394,COMMUNICATION,4.2,171031,,10000000,Free,0.0,Everyone,"August 3, 2018"
395,COMMUNICATION,4.4,2876500,24.0,100000000,Free,0.0,Everyone,"August 1, 2018"
396,COMMUNICATION,4.2,781810,,100000000,Free,0.0,Everyone,"August 1, 2018"
397,COMMUNICATION,4.1,28238,17.0,1000000,Free,0.0,Everyone,"August 2, 2018"
398,COMMUNICATION,4.3,335646,8.3,10000000,Free,0.0,Everyone,"July 26, 2018"
399,COMMUNICATION,4.3,350154,,10000000,Free,0.0,Everyone,"July 29, 2018"
400,COMMUNICATION,4.5,349384,8.2,10000000,Free,0.0,Everyone,"July 24, 2018"
401,COMMUNICATION,4.3,346982,,10000000,Free,0.0,Everyone,"January 23, 2018"
402,COMMUNICATION,4.2,244863,,10000000,Free,0.0,Everyone,"May 29, 2018"
403,COMMUNICATION,4.2,10790289,,500000000,Free,0.0,Everyone,"July 26, 2018"
404,COMMUNICATION,4.5,330761,,10000000,Free,0.0,Everyone,"July 3, 2018"
405,COMMUNICATION,4.3,37320,8.4,1000000,Free,0.0,Everyone,"July 30, 2018"
406,COMMUNICATION,4.3,12842860,,100000000,Free,0.0,Everyone,"August 2, 2018"
407,COMMUNICATION,4.3,2546527,,100000000,Free,0.0,Everyone,"August 3, 2018"
408,COMMUNICATION,4.4,36893,4.0,1000000,Free,0.0,Everyone,"July 6, 2018"
409,COMMUNICATION,4.2,15880,32.0,1000000,Free,0.0,Everyone,"August 3, 2018"
410,COMMUNICATION,4.3,346980,,10000000,Free,0.0,Everyone,"January 23, 2018"
411,COMMUNICATION,4.3,9643041,,1000000000,Free,0.0,Everyone,"August 1, 2018"
412,COMMUNICATION,4.4,3075118,,100000000,Free,0.0,Everyone,"July 10, 2018"
413,COMMUNICATION,4.6,2264916,6.1,50000000,Free,0.0,Everyone,"July 31, 2018"
414,COMMUNICATION,4.3,541389,,10000000,Free,0.0,Everyone,"July 9, 2018"
415,COMMUNICATION,4.4,2473693,,100000000,Free,0.0,Everyone,"July 31, 2018"
416,COMMUNICATION,4.2,42925,2.8,1000000,Free,0.0,Everyone,"August 27, 2017"
417,COMMUNICATION,4.5,5150471,,100000000,Free,0.0,Everyone,"July 19, 2018"
418,COMMUNICATION,4.5,2511130,,50000000,Free,0.0,Everyone,"July 2, 2018"
419,COMMUNICATION,4.4,3648480,3.3,100000000,Free,0.0,Teen,"July 18, 2018"
420,COMMUNICATION,4.5,17714850,40.0,500000000,Free,0.0,Teen,"August 2, 2018"
421,COMMUNICATION,4.1,13100,2.2,1000000,Free,0.0,Everyone,"March 20, 2018"
422,COMMUNICATION,4.2,27156,,1000000,Free,0.0,Everyone,"May 31, 2018"
423,COMMUNICATION,4.1,55098,4.3,1000000,Free,0.0,Everyone,"June 20, 2018"
424,COMMUNICATION,4.3,1133501,4.7,10000000,Free,0.0,Everyone,"April 1, 2016"
425,COMMUNICATION,4.1,12578,2.3,500000,Free,0.0,Everyone,"July 10, 2017"
426,COMMUNICATION,4.2,10965,2.3,500000,Free,0.0,Everyone,"February 2, 2015"
427,COMMUNICATION,4.0,18247,,100000,Paid,3.99,Everyone,"July 5, 2018"
428,COMMUNICATION,4.2,190613,11.0,10000000,Free,0.0,Everyone,"July 31, 2018"
429,COMMUNICATION,4.2,125232,2.7,10000000,Free,0.0,Everyone,"March 5, 2017"
430,COMMUNICATION,4.2,83239,14.0,5000000,Free,0.0,Everyone,"April 19, 2018"
431,COMMUNICATION,4.3,11334973,,500000000,Free,0.0,Everyone,"July 18, 2018"
432,COMMUNICATION,4.3,72065,13.0,1000000,Free,0.0,Everyone,"April 18, 2018"
433,COMMUNICATION,4.4,27540,3.7,1000000,Free,0.0,Everyone,"January 5, 2018"
434,COMMUNICATION,4.2,104990,10.0,5000000,Free,0.0,Everyone,"May 15, 2018"
435,COMMUNICATION,4.4,177703,13.0,10000000,Free,0.0,Mature ,"July 25, 2018"
436,COMMUNICATION,4.1,17529,10.0,1000000,Free,0.0,Everyone,"July 26, 2018"
437,COMMUNICATION,4.2,177263,13.0,10000000,Free,0.0,Mature ,"July 13, 2018"
438,COMMUNICATION,4.8,237468,8.8,1000000,Free,0.0,Everyone,"July 26, 2018"
439,COMMUNICATION,4.4,32254,5.5,1000000,Free,0.0,Everyone,"December 4, 2017"
440,COMMUNICATION,4.4,483565,20.0,10000000,Free,0.0,Everyone,"July 29, 2018"
441,COMMUNICATION,4.4,552441,29.0,10000000,Free,0.0,Everyone,"August 1, 2018"
442,COMMUNICATION,4.0,60308,,5000000,Free,0.0,Everyone,"June 22, 2018"
443,COMMUNICATION,4.5,457283,,10000000,Free,0.0,Everyone,"May 24, 2018"
444,COMMUNICATION,4.4,93825,11.0,5000000,Free,0.0,Everyone,"July 5, 2018"
445,COMMUNICATION,4.1,32283,,1000000,Free,0.0,Everyone,"July 26, 2018"
446,COMMUNICATION,4.2,15287,17.0,1000000,Free,0.0,Everyone,"January 24, 2018"
447,COMMUNICATION,4.5,205739,17.0,5000000,Free,0.0,Everyone,"July 26, 2018"
448,COMMUNICATION,4.3,14873,,1000000,Free,0.0,Everyone,"July 12, 2018"
449,COMMUNICATION,4.5,7820209,,100000000,Free,0.0,Everyone,"August 1, 2018"
450,COMMUNICATION,4.0,9498,118.0,1000000,Free,0.0,Everyone,"June 7, 2016"
451,COMMUNICATION,4.3,4604483,,1000000000,Free,0.0,Everyone,"August 2, 2018"
452,COMMUNICATION,4.3,4188142,16.0,100000000,Free,0.0,Everyone,"July 18, 2018"
453,COMMUNICATION,4.2,88427,5.1,5000000,Free,0.0,Everyone,"January 6, 2018"
454,COMMUNICATION,4.5,305218,,10000000,Free,0.0,Everyone,"August 3, 2018"
455,COMMUNICATION,4.6,183374,44.0,1000000,Free,0.0,Everyone,"August 1, 2018"
456,COMMUNICATION,4.1,20901,7.3,1000000,Free,0.0,Everyone,"April 3, 2018"
457,COMMUNICATION,4.0,122595,30.0,1000000,Free,0.0,Everyone,"July 19, 2018"
458,COMMUNICATION,4.2,124346,695.0,10000000,Free,0.0,Everyone,"July 6, 2014"
459,COMMUNICATION,4.6,837842,,50000000,Free,0.0,Everyone,"August 3, 2018"
460,COMMUNICATION,4.1,255,1.6,10000,Free,0.0,Everyone,"April 11, 2017"
461,COMMUNICATION,4.3,41420,19.0,5000000,Free,0.0,Everyone,"June 21, 2018"
462,COMMUNICATION,4.2,44706,,1000000,Free,0.0,Everyone,"July 25, 2018"
463,COMMUNICATION,4.3,23707,,500000,Free,0.0,Everyone,"August 9, 2017"
464,COMMUNICATION,4.0,3419513,,1000000000,Free,0.0,Everyone,"July 21, 2018"
465,COMMUNICATION,4.3,4785988,11.0,500000000,Free,0.0,Everyone,"June 8, 2018"
466,COMMUNICATION,4.2,594728,,50000000,Free,0.0,Everyone,"July 19, 2018"
467,COMMUNICATION,4.3,11335255,,500000000,Free,0.0,Everyone,"July 18, 2018"
468,COMMUNICATION,4.1,10484169,,1000000000,Free,0.0,Everyone,"August 3, 2018"
469,COMMUNICATION,4.2,5387446,,100000000,Free,0.0,Everyone,"July 31, 2018"
470,COMMUNICATION,4.1,29208,23.0,1000000,Free,0.0,Everyone,"September 28, 2016"
471,COMMUNICATION,4.6,191032,26.0,5000000,Free,0.0,Everyone,"August 4, 2018"
472,COMMUNICATION,4.3,350154,,10000000,Free,0.0,Everyone,"July 29, 2018"
473,COMMUNICATION,4.2,244863,,10000000,Free,0.0,Everyone,"May 29, 2018"
474,COMMUNICATION,4.2,10790289,,500000000,Free,0.0,Everyone,"July 26, 2018"
475,COMMUNICATION,4.3,2546527,,100000000,Free,0.0,Everyone,"August 3, 2018"
476,DATING,4.2,1545,,10000,Paid,3.99,Mature ,"June 19, 2018"
477,DATING,2.6,57,6.2,1000,Paid,6.99,Everyone,"October 25, 2017"
478,DATING,,0,20.0,50,Paid,1.49,Teen,"September 1, 2017"
479,DATING,,0,18.0,100,Paid,2.99,Everyone,"July 25, 2017"
480,DATING,,4,1.2,100,Paid,3.99,Teen,"August 2, 2018"
481,DATING,3.5,2,17.0,100,Paid,7.99,Mature ,"January 21, 2017"
482,DATING,4.0,516801,,10000000,Free,0.0,Mature ,"August 2, 2018"
483,DATING,4.1,285726,15.0,10000000,Free,0.0,Mature ,"July 30, 2018"
484,DATING,3.7,76646,,10000000,Free,0.0,Mature ,"July 23, 2018"
485,DATING,4.1,2556,56.0,100000,Free,0.0,Mature ,"August 1, 2018"
486,DATING,4.2,7779,12.0,500000,Free,0.0,Mature ,"August 3, 2018"
487,DATING,4.5,61637,11.0,5000000,Free,0.0,Mature ,"July 31, 2018"
488,DATING,4.4,12632,29.0,1000000,Free,0.0,Mature ,"July 27, 2018"
489,DATING,4.2,313724,,10000000,Free,0.0,Mature ,"August 4, 2018"
490,DATING,4.0,48845,40.0,1000000,Free,0.0,Mature ,"August 1, 2018"
491,DATING,4.1,305708,,10000000,Free,0.0,Mature ,"August 2, 2018"
492,DATING,3.1,31320,53.0,5000000,Free,0.0,Mature ,"July 30, 2018"
493,DATING,4.4,172460,3.1,5000000,Free,0.0,Mature ,"August 4, 2018"
494,DATING,4.2,4195,24.0,100000,Free,0.0,Mature ,"July 25, 2018"
495,DATING,4.1,11633,23.0,500000,Free,0.0,Mature ,"July 24, 2018"
496,DATING,3.9,10212,5.0,1000000,Free,0.0,Mature ,"July 25, 2018"
497,DATING,4.3,37053,44.0,1000000,Free,0.0,Mature ,"August 3, 2018"
498,DATING,4.4,667,27.0,10000,Free,0.0,Mature ,"August 3, 2018"
499,DATING,3.5,13202,6.1,1000000,Free,0.0,Mature ,"July 7, 2018"
500,DATING,4.0,28671,,1000000,Free,0.0,Mature ,"August 1, 2018"
501,DATING,3.3,1157,21.0,100000,Free,0.0,Mature ,"January 27, 2017"
502,DATING,4.5,212626,11.0,10000000,Free,0.0,Mature ,"July 31, 2018"
503,DATING,4.4,222888,21.0,1000000,Free,0.0,Mature ,"July 17, 2018"
504,DATING,4.1,2067,24.0,100000,Free,0.0,Mature ,"July 25, 2018"
505,DATING,3.9,1643,31.0,500000,Free,0.0,Mature ,"July 3, 2018"
506,DATING,3.9,105,27.0,5000,Free,0.0,Mature ,"June 19, 2018"
507,DATING,3.6,3414,6.2,500000,Free,0.0,Mature ,"June 6, 2018"
508,DATING,4.0,42194,,5000000,Free,0.0,Mature ,"July 24, 2018"
509,DATING,3.6,11806,12.0,1000000,Free,0.0,Mature ,"June 26, 2018"
510,DATING,3.4,1999,8.0,100000,Free,0.0,Mature ,"February 3, 2017"
511,DATING,4.2,22544,5.9,1000000,Free,0.0,Mature ,"July 27, 2018"
512,DATING,4.1,97684,7.9,1000000,Free,0.0,Mature ,"July 10, 2018"
513,DATING,3.4,2519,5.0,100000,Free,0.0,Mature ,"July 25, 2018"
514,DATING,3.0,1146,1.4,100000,Free,0.0,Mature ,"February 25, 2016"
515,DATING,4.6,13046,13.0,500000,Free,0.0,Mature ,"July 31, 2018"
516,DATING,4.1,17268,40.0,500000,Free,0.0,Mature ,"June 25, 2018"
517,DATING,3.9,8722,13.0,500000,Free,0.0,Mature ,"June 20, 2018"
518,DATING,1.9,953,19.0,100000,Free,0.0,Mature ,"July 18, 2018"
519,DATING,3.5,2593,5.0,500000,Free,0.0,Mature ,"July 25, 2018"
520,DATING,2.5,5377,19.0,500000,Free,0.0,Mature ,"July 31, 2018"
521,DATING,3.9,852,27.0,100000,Free,0.0,Mature ,"July 30, 2018"
522,DATING,3.4,212,3.0,50000,Free,0.0,Mature ,"June 13, 2018"
523,DATING,3.5,1972,13.0,1000000,Free,0.0,Mature ,"May 12, 2018"
524,DATING,4.4,35206,7.2,1000000,Free,0.0,Everyone,"May 21, 2018"
525,DATING,3.8,5164,25.0,100000,Free,0.0,Mature ,"July 24, 2018"
526,DATING,4.2,1939,,100000,Free,0.0,Mature ,"January 8, 2017"
527,DATING,2.5,277,5.7,100000,Free,0.0,Mature ,"December 4, 2017"
528,DATING,2.8,80,5.5,10000,Free,0.0,Teen,"November 6, 2017"
529,DATING,4.1,825,,100000,Free,0.0,Mature ,"December 28, 2017"
530,DATING,4.2,40035,6.5,1000000,Free,0.0,Mature ,"July 27, 2018"
531,DATING,3.5,1093,5.8,100000,Free,0.0,Mature ,"January 28, 2017"
532,DATING,4.3,135418,,10000000,Free,0.0,Mature ,"July 7, 2018"
533,DATING,3.3,1601,3.8,500000,Free,0.0,Mature ,"February 1, 2017"
534,DATING,4.1,2212,41.0,100000,Free,0.0,Mature ,"June 20, 2018"
535,DATING,4.2,57081,7.9,1000000,Free,0.0,Mature ,"July 27, 2018"
536,DATING,3.5,241,2.8,50000,Free,0.0,Mature ,"June 1, 2018"
537,DATING,4.2,63986,20.0,5000000,Free,0.0,Mature ,"May 31, 2018"
538,DATING,4.4,7888,15.0,500000,Free,0.0,Mature ,"April 29, 2018"
539,DATING,4.1,535,28.0,100000,Free,0.0,Mature ,"March 29, 2018"
540,DATING,4.2,5084,9.6,100000,Free,0.0,Mature ,"August 3, 2018"
541,DATING,4.3,2430,13.0,500000,Free,0.0,Mature ,"July 26, 2018"
542,DATING,4.1,285726,15.0,10000000,Free,0.0,Mature ,"July 30, 2018"
543,DATING,4.0,48845,40.0,1000000,Free,0.0,Mature ,"August 1, 2018"
544,DATING,4.1,2556,56.0,100000,Free,0.0,Mature ,"August 1, 2018"
545,DATING,4.2,7779,12.0,500000,Free,0.0,Mature ,"August 3, 2018"
546,DATING,3.0,837,9.4,100000,Free,0.0,Mature ,"July 16, 2018"
547,DATING,4.4,12632,29.0,1000000,Free,0.0,Mature ,"July 27, 2018"
548,DATING,4.5,61637,11.0,5000000,Free,0.0,Mature ,"July 31, 2018"
549,DATING,2.5,5377,19.0,500000,Free,0.0,Mature ,"July 31, 2018"
550,DATING,4.1,11633,23.0,500000,Free,0.0,Mature ,"July 24, 2018"
551,DATING,4.2,313724,,10000000,Free,0.0,Mature ,"August 4, 2018"
552,DATING,4.0,738,27.0,10000,Free,0.0,Mature ,"August 1, 2018"
553,DATING,4.1,305708,,10000000,Free,0.0,Mature ,"August 2, 2018"
554,DATING,1.9,953,19.0,100000,Free,0.0,Mature ,"July 18, 2018"
555,DATING,3.3,4631,45.0,100000,Free,0.0,Mature ,"August 4, 2018"
556,DATING,4.4,222888,21.0,1000000,Free,0.0,Mature ,"July 17, 2018"
557,DATING,4.1,17268,40.0,500000,Free,0.0,Mature ,"June 25, 2018"
558,DATING,3.8,5164,25.0,100000,Free,0.0,Mature ,"July 24, 2018"
559,DATING,4.1,4953,15.0,1000000,Free,0.0,Teen,"August 1, 2018"
560,DATING,4.2,4195,24.0,100000,Free,0.0,Mature ,"July 25, 2018"
561,DATING,4.0,28671,,1000000,Free,0.0,Mature ,"August 1, 2018"
562,DATING,4.5,212626,11.0,10000000,Free,0.0,Mature ,"July 31, 2018"
563,DATING,3.7,1439,38.0,50000,Free,0.0,Mature ,"July 30, 2018"
564,DATING,3.9,1645,31.0,500000,Free,0.0,Mature ,"July 3, 2018"
565,DATING,3.5,13204,6.1,1000000,Free,0.0,Mature ,"July 7, 2018"
566,DATING,3.9,853,27.0,100000,Free,0.0,Mature ,"July 30, 2018"
567,DATING,4.0,337,32.0,10000,Free,0.0,Mature ,"July 31, 2018"
568,DATING,4.6,13049,13.0,500000,Free,0.0,Mature ,"July 31, 2018"
569,DATING,4.0,51698,63.0,1000000,Free,0.0,Mature ,"July 26, 2018"
570,DATING,4.1,923,44.0,100000,Free,0.0,Mature ,"August 2, 2018"
571,DATING,4.2,1546,,10000,Paid,3.99,Mature ,"June 19, 2018"
572,DATING,3.3,149,16.0,10000,Free,0.0,Mature ,"July 31, 2018"
573,DATING,4.4,198,28.0,10000,Free,0.0,Mature ,"May 18, 2018"
574,DATING,4.3,135420,,10000000,Free,0.0,Mature ,"July 7, 2018"
575,DATING,4.2,22545,5.9,1000000,Free,0.0,Mature ,"July 27, 2018"
576,DATING,3.9,8723,13.0,500000,Free,0.0,Mature ,"June 20, 2018"
577,DATING,4.3,23170,9.0,500000,Free,0.0,Mature ,"July 25, 2018"
578,DATING,3.4,13890,20.0,500000,Free,0.0,Mature ,"June 19, 2018"
579,DATING,4.2,57083,7.9,1000000,Free,0.0,Mature ,"July 27, 2018"
580,DATING,4.1,537,28.0,100000,Free,0.0,Mature ,"March 29, 2018"
581,DATING,4.0,13440,49.0,500000,Free,0.0,Mature ,"August 3, 2018"
582,DATING,3.6,143,27.0,10000,Free,0.0,Mature ,"July 23, 2018"
583,DATING,4.2,1059,18.0,100000,Free,0.0,Mature ,"July 26, 2018"
584,DATING,3.5,894,14.0,100000,Free,0.0,Mature ,"July 17, 2018"
585,DATING,4.0,6191,27.0,500000,Free,0.0,Mature ,"July 12, 2018"
586,DATING,4.1,2212,41.0,100000,Free,0.0,Mature ,"June 20, 2018"
587,DATING,4.1,15081,38.0,1000000,Free,0.0,Mature ,"July 26, 2018"
588,DATING,2.8,80,5.5,10000,Free,0.0,Teen,"November 6, 2017"
589,DATING,4.4,218,27.0,10000,Free,0.0,Mature ,"July 23, 2018"
590,DATING,4.4,35205,7.2,1000000,Free,0.0,Everyone,"May 21, 2018"
591,DATING,4.2,243950,21.0,10000000,Free,0.0,Mature ,"May 10, 2018"
592,DATING,4.1,236,8.8,10000,Free,0.0,Mature ,"March 29, 2018"
593,DATING,4.2,5152,38.0,100000,Free,0.0,Mature ,"July 26, 2018"
594,DATING,3.9,1576,,10000,Free,0.0,Mature ,"February 16, 2018"
595,DATING,4.1,6701,11.0,1000000,Free,0.0,Mature ,"June 29, 2018"
596,DATING,4.2,40039,6.5,1000000,Free,0.0,Mature ,"July 27, 2018"
597,DATING,3.9,742,26.0,50000,Free,0.0,Mature ,"April 7, 2018"
598,DATING,4.0,187,19.0,10000,Free,0.0,Mature ,"July 26, 2018"
599,DATING,4.2,2506,6.1,500000,Free,0.0,Mature ,"June 15, 2017"
600,DATING,4.5,182986,77.0,5000000,Free,0.0,Mature ,"August 2, 2018"
601,DATING,3.9,8661,9.5,1000000,Free,0.0,Mature ,"April 3, 2018"
602,DATING,3.6,8,14.0,1000,Free,0.0,Mature ,"July 29, 2018"
603,DATING,4.4,59,38.0,5000,Free,0.0,Everyone,"July 19, 2018"
604,DATING,3.5,35,16.0,1000,Free,0.0,Mature ,"July 16, 2018"
